timestamp,cpu_percent,ram_mb
1737381011,223.00,402.61
1737381012,100.00,788.32
1737381013,16.00,818.81
1737381014,0.00,818.81
1737381015,108.00,920.49
1737381016,359.00,938.86
1737381017,361.00,944.61
1737381018,365.00,951.61
1737381019,328.00,960.36
1737381020,353.00,972.66
1737381021,361.00,978.41
1737381022,317.00,993.35
1737381023,368.00,1057.69
1737381024,369.00,1055.32
1737381025,362.00,1065.74
1737381026,360.00,1065.74
1737381027,316.00,1061.23
1737381028,361.00,1061.23
1737381029,360.00,1061.23
1737381030,340.00,1064.36
1737381031,370.00,1086.08
1737381032,360.00,1047.61
1737381033,354.00,1047.61
1737381034,357.00,1047.61
1737381035,305.00,1061.31
1737381036,342.00,1057.16
1737381037,341.00,1062.23
1737381038,382.00,1057.76
1737381039,364.00,1057.76
1737381040,360.00,1057.76
1737381041,363.00,1057.76
1737381042,309.00,1056.12
1737381043,340.00,1058.24
1737381044,340.00,1070.13
1737381045,379.00,1059.14
1737381046,361.00,1059.14
1737381047,342.00,1059.32
1737381048,341.00,1077.25
1737381049,362.00,1062.82
1737381050,356.00,1042.11
1737381051,353.00,1042.11
1737381052,328.00,1042.11
1737381053,359.00,1042.11
1737381054,356.00,1048.11
1737381055,355.00,1048.11
1737381056,339.00,1071.11
1737381057,350.00,1100.99
1737381058,362.00,1071.12
1737381059,317.00,1071.12
1737381060,349.00,1071.12
1737381061,356.00,1071.12
1737381062,359.00,1071.12
1737381063,361.00,1071.12
1737381064,337.00,1069.72
1737381065,360.00,1068.16
1737381066,361.00,1048.08
1737381067,363.00,1055.21
1737381068,315.00,1057.83
1737381069,344.00,1059.18
1737381070,338.00,1054.25
1737381071,359.00,1060.27
1737381072,357.00,1097.14
1737381073,349.00,1056.27
1737381074,353.00,1056.27
1737381075,350.00,1056.27
1737381076,327.00,1056.27
1737381077,354.00,1056.27
1737381078,340.00,1065.91
1737381079,354.00,1085.77
1737381080,371.00,1053.77
1737381081,349.00,1051.65
1737381082,342.00,1051.49
1737381083,335.00,1064.04
1737381084,364.00,1064.63
1737381085,344.00,1048.15
1737381086,362.00,1048.15
1737381087,360.00,1048.15
1737381088,354.00,1053.12
1737381089,326.00,1056.50
1737381090,370.00,1059.78
1737381091,367.00,1057.75
1737381092,325.00,1057.75
1737381093,356.00,1057.75
1737381094,354.00,1057.75
1737381095,358.00,1057.75
1737381096,337.00,1067.43
1737381097,363.00,1065.60
1737381098,361.00,1047.50
1737381099,347.00,1047.50
1737381100,317.00,1047.50
1737381101,343.00,1049.75
1737381102,350.00,1049.75
1737381103,350.00,1049.75
1737381104,346.00,1049.75
1737381105,328.00,1045.50
1737381106,313.00,1053.78
1737381107,359.00,1062.40
1737381108,359.00,1095.39
1737381109,343.00,1050.50
1737381110,351.00,1050.50
1737381111,324.00,1089.52
1737381112,365.00,1067.49
1737381113,364.00,1076.35
1737381114,351.00,1060.49
1737381115,356.00,1060.49
1737381116,349.00,1060.49
1737381117,319.00,1060.49
1737381118,360.00,1060.49
1737381119,346.00,1059.43
1737381120,339.00,1081.65
1737381121,366.00,1071.96
1737381122,363.00,1078.81
1737381123,342.00,1054.49
1737381124,347.00,1042.87
1737381125,321.00,1042.87
1737381126,359.00,1042.87
1737381127,354.00,1042.87
1737381128,340.00,1067.93
1737381129,363.00,1058.09
1737381130,359.00,1063.65
1737381131,333.00,1074.32
1737381132,358.00,1063.58
1737381133,324.90,1063.58
1737381134,337.00,1048.84
1737381135,364.00,1052.90
1737381136,366.00,1080.00
1737381137,345.00,1052.00
1737381138,345.00,1052.00
1737381139,337.00,1048.61
1737381140,344.00,1053.83
1737381141,338.00,1060.35
1737381142,363.00,1054.83
1737381143,315.00,1054.83
1737381144,345.00,1054.83
1737381145,342.00,1054.83
1737381146,356.00,1054.83
1737381147,349.00,1054.83
1737381148,276.00,1103.93
1737381149,371.00,1086.02
1737381150,365.00,1079.48
1737381151,338.00,1079.48
1737381152,337.00,1079.48
1737381153,319.00,1094.49
1737381154,370.00,1102.37
1737381155,364.00,1070.48
1737381156,352.00,1070.48
1737381157,337.00,1070.48
1737381158,319.00,1070.48
1737381159,349.00,1072.48
1737381160,338.00,1069.49
1737381161,375.00,1056.88
1737381162,359.00,1056.88
1737381163,348.00,1056.88
1737381164,355.00,1056.88
1737381165,356.00,1056.88
1737381166,321.00,1056.88
1737381167,340.00,1111.64
1737381168,370.00,1093.77
1737381169,342.00,1074.33
1737381170,349.00,1074.33
1737381171,344.00,1078.12
1737381172,331.00,1077.95
1737381173,366.00,1078.95
1737381174,370.00,1058.02
1737381175,355.00,1058.02
1737381176,318.00,1058.02
1737381177,350.00,1058.02
1737381178,334.00,1093.91
1737381179,367.00,1099.77
1737381180,352.00,1085.43
1737381181,345.00,1085.43
1737381182,347.00,1085.43
1737381183,350.00,1085.43
1737381184,319.00,1085.43
1737381185,346.00,1085.43
1737381186,347.00,1085.43
1737381187,338.00,1084.93
1737381188,361.00,1084.94
1737381189,356.00,1090.94
1737381190,338.00,1090.94
1737381191,323.00,1090.94
1737381192,331.00,1086.81
1737381193,361.00,1084.94
1737381194,369.00,1103.83
1737381195,339.00,1084.96
1737381196,345.00,1084.96
1737381197,351.00,1084.96
1737381198,352.00,1084.96
1737381199,307.00,1084.51
1737381200,364.00,1097.29
1737381201,366.00,1080.06
1737381202,349.00,1080.06
1737381203,350.00,1080.06
1737381204,353.00,1080.06
1737381205,337.00,1076.71
1737381206,370.00,1047.86
1737381207,363.00,1062.84
1737381208,359.00,1062.84
1737381209,312.00,1062.84
1737381210,351.00,1062.84
1737381211,351.00,1062.84
1737381212,331.00,1099.85
1737381213,370.00,1069.88
1737381214,367.00,1059.89
1737381215,338.00,1059.89
1737381216,332.00,1059.89
1737381217,313.00,1059.89
1737381218,341.00,1059.89
1737381219,354.00,1059.89
1737381220,334.00,1061.59
1737381221,362.00,1062.48
1737381222,363.00,1068.64
1737381223,356.00,1047.87
1737381224,351.00,1050.25
1737381225,328.00,1050.25
1737381226,342.00,1085.35
1737381227,345.00,1098.74
1737381228,371.00,1088.93
1737381229,349.00,1088.93
1737381230,353.00,1088.93
1737381231,350.00,1088.93
1737381232,353.00,1088.93
1737381233,339.00,1088.93
1737381234,330.00,1052.81
1737381235,341.00,1071.93
1737381236,382.00,1060.94
1737381237,344.00,1060.94
1737381238,350.00,1060.94
1737381239,334.00,1088.95
1737381240,369.00,1092.85
1737381241,366.00,1080.09
1737381242,345.00,1080.09
1737381243,336.00,1080.09
1737381244,315.00,1080.09
1737381245,357.00,1080.09
1737381246,351.00,1102.47
1737381247,339.00,1088.57
1737381248,378.00,1078.57
1737381249,351.00,1078.57
1737381250,351.00,1078.57
1737381251,343.00,1078.57
1737381252,302.00,1087.93
1737381253,371.00,1099.81
1737381254,360.00,1071.95
1737381255,353.00,1071.95
1737381256,348.00,1071.95
1737381257,356.00,1071.95
1737381258,355.00,1071.95
1737381259,340.00,1071.95
1737381260,319.00,1071.95
1737381261,335.00,1073.77
1737381262,350.00,1076.62
1737381263,353.00,1072.11
1737381264,353.00,1064.68
1737381265,344.00,1056.87
1737381266,340.00,1056.87
1737381267,340.00,1069.16
1737381268,364.00,1093.05
1737381269,359.00,1067.07
1737381270,351.00,1067.07
1737381271,347.00,1067.07
1737381272,318.00,1067.07
1737381273,352.00,1067.07
1737381274,342.00,1100.35
1737381275,368.00,1100.82
1737381276,361.00,1087.96
1737381277,354.00,1087.96
1737381278,354.00,1087.96
1737381279,326.00,1087.96
1737381280,332.00,1087.96
1737381281,352.00,1091.00
1737381282,335.00,1080.81
1737381283,376.00,1066.81
1737381284,356.00,1066.81
1737381285,347.00,1066.81
1737381286,348.00,1066.81
1737381287,311.00,1066.81
1737381288,341.00,1093.95
1737381289,350.00,1102.84
1737381290,370.00,1088.97
1737381291,349.00,1088.97
1737381292,333.00,1088.97
1737381293,343.00,1088.97
1737381294,353.00,1088.97
1737381295,321.00,1088.97
1737381296,322.00,1061.84
1737381297,357.00,1098.42
1737381298,358.00,1081.78
1737381299,380.00,1062.89
1737381300,351.00,1062.89
1737381301,336.00,1061.93
1737381302,354.00,1080.20
1737381303,342.00,1098.21
1737381304,376.00,1074.20
1737381305,340.00,1074.20
1737381306,324.00,1074.20
1737381307,351.00,1074.20
1737381308,356.00,1074.20
1737381309,342.00,1103.49
1737381310,342.00,1088.53
1737381311,372.00,1091.43
1737381312,343.00,1091.43
1737381313,354.00,1091.43
1737381314,329.00,1091.43
1737381315,351.00,1091.43
1737381316,357.00,1091.43
1737381317,345.00,1056.81
1737381318,356.00,1058.70
1737381319,364.00,1049.59
1737381320,341.00,1045.16
1737381321,358.00,1045.16
1737381322,351.00,1045.16
1737381323,319.00,1045.16
1737381324,334.00,1103.69
1737381325,369.00,1105.82
1737381326,369.00,1108.30
1737381327,349.00,1042.83
1737381328,352.00,1042.83
1737381329,299.00,1075.87
1737381330,364.00,1065.93
1737381331,360.00,1095.95
1737381332,371.00,1062.95
1737381333,320.00,1062.95
1737381334,345.00,1062.95
1737381335,348.00,1062.95
1737381336,349.00,1062.95
1737381337,332.00,1075.96
1737381338,369.00,1112.84
1737381339,364.00,1106.84
1737381340,347.00,1106.84
1737381341,320.00,1106.84
1737381342,328.00,1106.84
1737381343,333.00,1103.85
1737381344,352.00,1103.85
1737381345,367.00,1064.49
1737381346,343.00,1064.49
1737381347,340.00,1064.49
1737381348,333.00,1064.49
1737381349,318.00,1064.49
1737381350,355.00,1113.36
1737381351,339.00,1105.43
1737381352,373.00,1100.49
1737381353,350.00,1100.49
1737381354,353.00,1100.49
1737381355,353.00,1100.49
1737381356,327.00,1100.49
1737381357,363.00,1062.96
1737381358,369.00,1100.27
1737381359,323.00,1060.85
1737381360,343.00,1060.85
1737381361,350.00,1060.85
1737381362,335.00,1109.73
1737381363,367.00,1088.85
1737381364,363.00,1088.85
1737381365,353.00,1088.85
1737381366,348.00,1088.85
1737381367,316.00,1088.85
1737381368,350.00,1088.85
1737381369,349.00,1088.85
1737381370,337.00,1057.82
1737381371,366.00,1091.86
1737381372,359.00,1064.86
1737381373,348.00,1064.86
1737381374,336.00,1064.98
1737381375,324.00,1064.98
1737381376,321.00,1071.77
1737381377,366.00,1052.81
1737381378,366.00,1069.59
1737381379,368.00,1047.39
1737381380,352.00,1050.27
1737381381,348.00,1050.27
1737381382,352.00,1050.27
1737381383,352.00,1084.75
1737381384,340.00,1053.89
1737381385,379.00,1053.90
1737381386,314.00,1053.90
1737381387,348.00,1053.90
1737381388,352.00,1053.90
1737381389,340.00,1110.77
1737381390,369.00,1106.31
1737381391,361.00,1073.90
1737381392,351.00,1073.90
1737381393,350.00,1073.90
1737381394,322.00,1073.90
1737381395,356.00,1073.90
1737381396,348.00,1073.90
1737381397,344.00,1090.63
1737381398,359.00,1100.40
1737381399,358.00,1065.62
1737381400,351.00,1065.62
1737381401,345.00,1065.62
1737381402,316.00,1065.62
1737381403,320.00,1065.62
1737381404,365.00,1079.52
1737381405,367.00,1093.65
1737381406,352.00,1044.75
1737381407,352.00,1044.75
1737381408,346.00,1044.75
1737381409,347.00,1044.75
1737381410,321.00,1044.75
1737381411,347.00,1101.42
1737381412,366.00,1069.21
1737381413,362.00,1067.36
1737381414,359.00,1067.36
1737381415,339.00,1067.36
1737381416,349.00,1067.36
1737381417,336.00,1094.38
1737381418,369.00,1103.70
1737381419,363.00,1092.79
1737381420,350.00,1092.79
1737381421,318.00,1092.79
1737381422,353.00,1092.79
1737381423,348.00,1092.79
1737381424,341.00,1066.79
1737381425,351.00,1102.68
1737381426,362.00,1056.82
1737381427,353.00,1056.82
1737381428,344.00,1056.82
1737381429,331.00,1056.82
1737381430,346.00,1068.77
1737381431,348.00,1056.71
1737381432,374.00,1061.73
1737381433,350.00,1061.73
1737381434,339.00,1061.73
1737381435,352.00,1061.73
1737381436,355.00,1084.78
1737381437,340.90,1100.16
1737381438,370.00,1069.56
1737381439,308.00,1069.56
1737381440,330.00,1069.56
1737381441,350.00,1069.56
1737381442,349.00,1069.56
1737381443,350.00,1094.61
1737381444,345.00,1081.16
1737381445,377.00,1062.75
1737381446,355.00,1062.75
1737381447,315.00,1062.75
1737381448,351.00,1062.75
1737381449,350.00,1062.75
1737381450,345.00,1101.56
1737381451,340.00,1063.43
1737381452,376.00,1060.55
1737381453,346.00,1060.55
1737381454,344.00,1060.55
1737381455,352.00,1060.55
1737381456,313.00,1060.55
1737381457,349.00,1061.58
1737381458,340.00,1065.69
1737381459,370.00,1062.61
1737381460,351.00,1062.61
1737381461,339.00,1058.54
1737381462,321.00,1067.54
1737381463,370.00,1063.61
1737381464,369.00,1090.52
1737381465,354.00,1066.52
1737381466,324.00,1066.52
1737381467,342.00,1066.52
1737381468,340.00,1066.52
1737381469,332.00,1076.04
1737381470,368.00,1102.40
1737381471,368.00,1090.05
1737381472,345.00,1090.05
1737381473,343.00,1090.05
1737381474,318.00,1090.05
1737381475,344.00,1090.05
1737381476,333.00,1088.13
1737381477,366.00,1058.44
1737381478,371.00,1061.37
1737381479,352.00,1061.37
1737381480,351.00,1061.37
1737381481,350.00,1061.37
1737381482,315.00,1104.88
1737381483,367.00,1096.01
1737381484,356.00,1071.49
1737381485,352.00,1071.49
1737381486,348.00,1071.49
1737381487,351.00,1071.49
1737381488,351.00,1071.49
1737381489,339.00,1070.49
1737381490,368.00,1073.49
1737381491,357.00,1076.38
1737381492,319.00,1076.38
1737381493,346.00,1076.38
1737381494,340.00,1076.38
1737381495,335.00,1094.51
1737381496,369.00,1064.41
1737381497,366.00,1053.41
1737381498,351.00,1053.41
1737381499,347.00,1053.41
1737381500,318.00,1053.41
1737381501,333.00,1052.62
1737381502,369.00,1069.40
1737381503,360.00,1071.55
1737381504,346.00,1071.55
1737381505,348.00,1071.55
1737381506,350.00,1071.55
1737381507,338.00,1071.55
1737381508,337.00,1093.57
1737381509,368.00,1104.33
1737381510,359.00,1049.46
1737381511,324.00,1049.46
1737381512,353.00,1049.46
1737381513,343.00,1049.46
1737381514,348.00,1049.46
1737381515,352.00,1047.36
1737381516,335.00,1079.85
1737381517,374.00,1059.02
1737381518,342.00,1059.02
1737381519,318.00,1059.02
1737381520,353.00,1059.02
1737381521,350.00,1072.47
1737381522,356.00,1046.30
1737381523,372.00,1042.45
1737381524,350.00,1042.45
1737381525,345.00,1042.45
1737381526,347.00,1042.45
1737381527,347.00,1042.45
1737381528,333.00,1045.97
1737381529,369.00,1060.38
1737381530,342.00,1074.54
1737381531,346.00,1074.54
1737381532,347.00,1074.54
1737381533,348.00,1074.54
1737381534,353.00,1098.90
1737381535,339.00,1068.46
1737381536,379.00,1046.35
1737381537,349.00,1046.35
1737381538,322.00,1046.35
1737381539,344.00,1046.35
1737381540,348.00,1046.35
1737381541,344.00,1105.52
1737381542,362.00,1091.62
1737381543,361.00,1094.57
1737381544,348.00,1094.57
1737381545,341.00,1094.57
1737381546,325.00,1094.57
1737381547,332.00,1102.43
1737381548,370.00,1090.38
1737381549,367.00,1053.38
1737381550,352.00,1053.38
1737381551,348.00,1053.38
1737381552,347.90,1053.38
1737381553,352.00,1053.38
1737381554,346.00,1070.58
1737381555,339.00,1082.47
1737381556,381.00,1061.61
1737381557,325.00,1061.61
1737381558,340.00,1061.61
1737381559,347.00,1061.61
1737381560,351.00,1061.61
1737381561,350.00,1061.61
1737381562,327.00,1103.97
1737381563,364.00,1075.04
1737381564,364.00,1075.07
1737381565,321.00,1072.07
1737381566,342.00,1072.07
1737381567,354.00,1072.07
1737381568,347.00,1076.58
1737381569,341.00,1071.03
1737381570,381.00,1065.63
1737381571,354.00,1065.63
1737381572,342.00,1065.63
1737381573,349.00,1065.63
1737381574,296.00,1103.50
1737381575,368.00,1103.50
1737381576,370.00,1108.02
1737381577,353.00,1077.63
1737381578,339.00,1077.63
1737381579,342.00,1077.63
1737381580,341.00,1077.63
1737381581,333.00,1089.69
1737381582,369.00,1113.09
1737381583,365.00,1076.74
1737381584,323.00,1076.74
1737381585,352.00,1076.74
1737381586,356.00,1076.74
1737381587,350.00,1076.74
1737381588,352.00,1076.74
1737381589,330.00,1076.74
1737381590,348.00,1051.75
1737381591,360.00,1083.63
1737381592,381.00,1074.71
1737381593,307.00,1074.71
1737381594,354.00,1074.71
1737381595,321.00,1091.22
1737381596,368.00,1086.55
1737381597,369.00,1102.55
1737381598,346.00,1067.68
1737381599,351.00,1067.68
1737381600,350.00,1067.68
1737381601,321.00,1067.68
1737381602,342.00,1044.57
1737381603,358.00,1093.59
1737381604,372.00,1057.60
1737381605,350.00,1057.60
1737381606,345.00,1057.60
1737381607,352.00,1057.60
1737381608,330.00,1057.60
1737381609,358.00,1090.06
1737381610,370.00,1104.95
1737381611,353.00,1098.17
1737381612,318.00,1098.17
1737381613,356.00,1098.17
1737381614,348.00,1098.17
1737381615,338.00,1111.51
1737381616,369.00,1082.16
1737381617,358.00,1051.17
1737381618,344.00,1051.17
1737381619,351.00,1051.17
1737381620,349.00,1051.17
1737381621,320.00,1051.17
1737381622,336.00,1100.18
1737381623,368.00,1093.25
1737381624,358.00,1075.73
1737381625,342.00,1075.73
1737381626,349.00,1075.73
1737381627,347.00,1075.73
1737381628,355.00,1104.28
1737381629,338.00,1105.21
1737381630,369.00,1088.80
1737381631,302.00,1088.80
1737381632,332.00,1088.80
1737381633,347.00,1088.80
1737381634,348.00,1088.80
1737381635,344.00,1088.36
1737381636,348.00,1088.39
1737381637,363.00,1067.93
1737381638,348.00,1067.93
1737381639,316.00,1067.93
1737381640,351.00,1067.93
1737381641,352.00,1082.41
1737381642,341.00,1108.29
1737381643,376.00,1088.41
1737381644,353.00,1088.41
1737381645,343.00,1088.41
1737381646,352.00,1088.41
1737381647,347.00,1088.41
1737381648,338.00,1103.65
1737381649,369.00,1107.20
1737381650,354.00,1071.24
1737381651,322.00,1071.24
1737381652,346.00,1071.24
1737381653,343.00,1071.24
1737381654,332.00,1093.12
1737381655,365.00,1092.20
1737381656,361.00,1086.70
1737381657,337.00,1086.70
1737381658,341.00,1086.70
1737381659,321.00,1086.70
1737381660,333.00,1086.70
1737381661,359.00,1110.05
1737381662,370.00,1088.17
1737381663,357.00,1089.17
1737381664,339.00,1089.17
1737381665,334.00,1089.17
1737381666,321.00,1089.17
1737381667,369.00,1089.57
1737381668,370.00,1101.46
1737381669,357.00,1086.57
1737381670,319.00,1086.57
1737381671,348.00,1086.57
1737381672,344.00,1086.57
1737381673,334.00,1075.62
1737381674,366.00,1096.62
1737381675,362.00,1108.00
1737381676,346.00,1056.60
1737381677,349.00,1056.60
1737381678,317.00,1056.60
1737381679,322.00,1069.60
1737381680,369.00,1055.64
1737381681,370.00,1055.66
1737381682,355.00,1072.66
1737381683,349.00,1072.66
1737381684,339.00,1072.66
1737381685,337.00,1072.66
1737381686,339.00,1070.70
1737381687,371.00,1075.62
1737381688,338.00,1064.65
1737381689,349.00,1064.65
1737381690,350.00,1064.65
1737381691,349.00,1064.65
1737381692,335.00,1092.09
1737381693,367.00,1074.62
1737381694,365.00,1112.57
1737381695,347.00,1078.22
1737381696,348.00,1078.22
1737381697,322.00,1078.22
1737381698,348.00,1078.22
1737381699,331.00,1105.72
1737381700,371.00,1094.83
1737381701,356.00,1087.30
1737381702,356.00,1087.30
1737381703,341.00,1087.30
1737381704,346.00,1087.30
1737381706,324.00,1087.30
1737381707,339.00,1103.18
1737381708,369.00,1093.90
1737381709,358.00,1087.34
1737381710,343.00,1087.34
1737381711,348.00,1087.34
1737381712,348.00,1087.34
1737381713,345.00,1094.33
1737381714,348.00,1059.66
1737381715,368.00,1070.53
1737381716,319.00,1070.53
1737381717,349.00,1070.53
1737381718,348.00,1070.53
1737381719,346.00,1070.53
1737381720,352.00,1057.55
1737381721,332.00,1057.52
1737381722,386.00,1062.61
1737381723,347.00,1062.61
1737381724,350.00,1062.61
1737381725,323.00,1062.61
1737381726,356.00,1062.61
1737381727,341.00,1112.35
1737381728,369.00,1109.62
1737381729,358.00,1074.59
1737381730,350.00,1074.59
1737381731,350.00,1074.59
1737381732,350.00,1074.59
1737381733,354.00,1094.08
1737381734,342.00,1081.55
1737381735,382.00,1042.57
1737381736,325.00,1042.57
1737381737,348.00,1042.57
1737381738,349.90,1042.57
1737381739,339.00,1042.57
1737381740,351.00,1104.05
1737381741,370.00,1092.79
1737381742,357.00,1093.30
1737381743,351.00,1093.30
1737381744,350.00,1093.30
1737381745,320.00,1093.30
1737381746,343.00,1094.77
1737381747,367.00,1097.78
1737381748,355.00,1042.62
1737381749,350.00,1042.62
1737381750,350.00,1042.62
1737381751,353.00,1042.62
1737381752,353.00,1042.62
1737381753,329.00,1082.50
1737381754,367.00,1079.72
1737381755,369.00,1109.50
1737381756,327.00,1061.17
1737381757,348.00,1061.17
1737381758,350.00,1061.17
1737381759,331.00,1103.04
1737381760,368.00,1095.22
1737381761,371.00,1089.78
1737381762,339.00,1085.30
1737381763,337.00,1085.30
1737381764,338.00,1085.30
1737381765,321.00,1085.30
1737381766,327.00,1109.30
1737381767,367.00,1107.62
1737381768,367.00,1089.71
1737381769,351.00,1086.71
1737381770,345.00,1086.71
1737381771,344.00,1086.71
1737381772,329.00,1093.04
1737381773,337.00,1104.97
1737381774,371.00,1101.11
1737381775,355.00,1079.09
1737381776,317.00,1079.09
1737381777,337.00,1079.09
1737381778,343.00,1079.09
1737381779,327.00,1079.09
1737381780,353.00,1080.55
1737381781,336.00,1097.70
1737381782,372.00,1104.14
1737381783,344.00,1104.14
1737381784,346.00,1104.14
1737381785,318.00,1104.14
1737381786,333.00,1114.55
1737381787,367.00,1106.19
1737381788,363.00,1100.70
